ID,Review Date,Location,Hotel/Restaurant name,Review
rn389914706,"Reviewed July 6, 2016 ", Karon,Ann Restaurant,"We've now eaten at Ann three times on two visits to Karon, and can't figure out why Red Onion across the road has queues down the street while Ann is half empty. There's nothing fancy about Ann but the staff are friendly, the Chang is...More"
rn386055769,"Reviewed June 26, 2016 ", Karon,Ann Restaurant,Came here for a dinner as a very popular restaurant across the road was jammed packed! Best decision as wonderful affordable flavoursome food! Beef Mosman curry was delicious and the beef was very tender. Will come back to try more!
rn385958631,"Reviewed June 25, 2016 ", Karon,Ann Restaurant,Group of 6 ate here for a couple of bights a few weeks back - food was fantastic with just the right size portions and awesome value for $$
rn384763626,"Reviewed June 21, 2016 ", Karon,Ann Restaurant,"We packed dinner at this restaurant. The waiting time is rather slow despite just a few customers. However, they provide good service, asking us to help ourselves to the free salad bar while waiting. Restaurant looks clean and neat, with staff not being pushy. Prices...More"
rn577597977,Reviewed 2 weeks ago , Patong,Bucintoro Pizzeria-Ristorante,If you are bored of thai food And you love italian food you must visit this place. Best pizza made in wooden furnace.
rn558272954,"Reviewed February 4, 2018 ", Patong,Bucintoro Pizzeria-Ristorante,"visited bucintoro last night with some friends.
we had 4 pizza and it was very nice. thin base, good quality of toppings, wood oven fire. so far one of the best pizza i tried in patong!! i will certainly go bck again."
rn553130297,"Reviewed January 11, 2018 ", Patong,Bucintoro Pizzeria-Ristorante,We loved the food. Had Caprese starter then pizza and spag bol mains. The servings are large. The food makes up for the lack of atmosphere. Bland interior and unenthused staff. Although the waitresd did agree to turn down the blaring background tv so that...More
rn552856673,"Reviewed January 9, 2018 ", Patong,Bucintoro Pizzeria-Ristorante,"Great place. I have been here many times for lunch and dinner and the italian meals (pizza, pasta, etc) are very good and price is right. Staff is nice and the owner Corrado is very friendly."
rn543994088,"Reviewed November 29, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,"Best taste of Italian in Thailand! My husband is from Italy and was extremely impressed by the food and drinks. The wonderful tireless owner was so warm and welcoming, he offered us a spritz to start and it tastes just like home. The pizza is...More"
rn537341873,"Reviewed October 31, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,"we,ve had several meals here and it,s always been quality food. love the pizzas. the fact that it,s always busy speaks volumes. seating indoors and outside. motorbike parking available at the front."
rn526556917,"Reviewed September 22, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,"Best meal since we arrived in Spain ten days ago. Superb!!
Friendly and helpful service. Specialities sounded amazing.
The food was faultless - simply exceptional.
Thank you"
rn501457066,"Reviewed July 12, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,"If you like the hype of a busy Asian street scene, this is for you!
The Patong Restaurant is part of a Guesthouse and located in the heart of the bustle of Patong, in Soi Banzaan, heading for Nanak Road. The fare is mainly Pizza...More"
rn487835787,"Reviewed May 25, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,"I like their Pizza , it a good pizza, well done by Mattia and cook and thai food is also very good and clean"
rn477447087,"Reviewed April 20, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,"I eat pasta, good!
But here i eat the best tiramisù of Thailand.
Next time I will try Pizza.
Keep in touch"
rn450809845,"Reviewed January 9, 2017 ", Patong,Bucintoro Pizzeria-Ristorante,Pizza is outstanding; and the food is very nice; the staff is kind and quick; the joint is located not far from bangla road and it is very near an important market.
rn388691860,"Reviewed July 3, 2016 ", Patong,Bucintoro Pizzeria-Ristorante,"minestrone soup is always fresh. never mushy vegetables. pizza in a wood fired oven , never disappointed here with any choice"
rn354924650,"Reviewed March 12, 2016 ", Patong,Bucintoro Pizzeria-Ristorante,"Nice pizza in this small Italian restaurant. Service was great, staff friendly and funny owner.
This place very easy, don't aspect nothing more."
rn289045182,"Reviewed July 14, 2015 ", Patong,Bucintoro Pizzeria-Ristorante,"they are closed for remodel as of july 2015,,hope it truly reopens because lots of pizza places in patong , this is one you must try, calzone small is too big to eat,top notch pizza, and minestrone done proper, large cut vegetable's including zucchini ,...More"
rn264071545,"Reviewed April 6, 2015 ", Patong,Bucintoro Pizzeria-Ristorante,We tried this small and pretty charmless “Italian” place after reading all the very positive reviews of on Trip Advisors – and it must be the clearest example of reviews given by people with a different agenda than recommending the best restaurants to other readers....More
rn259513139,"Reviewed March 15, 2015 ", Patong,Bucintoro Pizzeria-Ristorante,"we picked Bucintoro from travel advisor and it is what they say,best pizza in Patong for sure,soup amazing like from mum,prices very friendly.i would recomend this place 100%"
rn243747181,"Reviewed December 9, 2014 ", Patong,Bucintoro Pizzeria-Ristorante,"lots of pizza places in patong , this is one you must try, calzone small is too big to eat,top notch pizza, and minestrone done proper, large cut vegetable's including zucchini , this will be a place I go back to over and over"
rn230381240,"Reviewed September 22, 2014 ", Patong,Bucintoro Pizzeria-Ristorante,"Wonderful food and very friendly people !Great pizza, pasta & desert! :) We definitely recommend this restaurant!!!"
rn224956740,"Reviewed August 27, 2014 ", Patong,Bucintoro Pizzeria-Ristorante,"We picked Bucintoro from trip advisor. We had small kids, picky eaters, and vegans with us - what better than pizza?!
Dennis, the owner, is straight from Italy, with a collection of old world recipes. The spaghetti con vongole was to die for - almost...More"
rn212981009,"Reviewed June 30, 2014 ", Patong,Bucintoro Pizzeria-Ristorante,"The pizza is good, big, cooked in wood oven.
The pizza are thin, northern italy style pizza.
The staff and owners are nice and friendly.
A good place to eat pizza even though it's a little noisy with the street there.
Recommend."
rn193448994,"Reviewed February 8, 2014 ", Patong,Bucintoro Pizzeria-Ristorante,"best pizza, italian pizzaiolo, italian staff plus locals; all in all a very nice evening with good food very fair priced, very recommended !!!"
rn188543183,"Reviewed December 25, 2013 ", Patong,Bucintoro Pizzeria-Ristorante,The best pizza you can eat in Patong !!!! nice place and friendly ... if you come to Patong you cannot miss it !!!!!
rn173931923,"Reviewed August 25, 2013 ", Patong,Bucintoro Pizzeria-Ristorante,"We had a nice dinner at Bucintoro with my husband.
Perfecto Italian service. The tall guy with the moustache and beard try to teach you how to pronounce the dishes. :)
I had an amazing Pizza Capricciosa. This size was duvet size :) and it...More"
rn160658711,"Reviewed May 14, 2013 ", Patong,Bucintoro Pizzeria-Ristorante,"Not the best pizza in Phuket, but nice staff and nice Italian food.
Located in a very busy soi, with a lot of shops."
rn147998033,"Reviewed December 24, 2012 ", Patong,Bucintoro Pizzeria-Ristorante,"We just finished a pizza margharita and pizza tex (margharita with parma ham), freshly thrown dough with top quality ingredients and baked in a wood-fired oven; minca, what's not to like......... attentive staff and service and very good pizza at a reasonable price. Hope to...More"
rn127078370,"Reviewed April 1, 2012 ", Patong,Bucintoro Pizzeria-Ristorante,"I had diner here with my partner after craving pizza! I found this place next to my hostel and saw the pizza's and decided to have a go!
First off the owners said hello and when my partner asked for a custom pizza it really...More"
rn577597977,Reviewed 2 weeks ago , Patong,Bucintoro Pizzeria-Ristorante,If you are bored of thai food And you love italian food you must visit this place. Best pizza made in wooden furnace.
rn558272954,"Reviewed February 4, 2018 ", Patong,Bucintoro Pizzeria-Ristorante,"visited bucintoro last night with some friends.
we had 4 pizza and it was very nice. thin base, good quality of toppings, wood oven fire. so far one of the best pizza i tried in patong!! i will certainly go bck again."
rn553130297,"Reviewed January 11, 2018 ", Patong,Bucintoro Pizzeria-Ristorante,We loved the food. Had Caprese starter then pizza and spag bol mains. The servings are large. The food makes up for the lack of atmosphere. Bland interior and unenthused staff. Although the waitresd did agree to turn down the blaring background tv so that...More
rn552856673,"Reviewed January 9, 2018 ", Patong,Bucintoro Pizzeria-Ristorante,"Great place. I have been here many times for lunch and dinner and the italian meals (pizza, pasta, etc) are very good and price is right. Staff is nice and the owner Corrado is very friendly."
